Gender,Married,Dependents,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Education_Not Graduate,Property_Area_Semiurban,Property_Area_Urban
0,0,1.0,0,24059.0,11284.0,339.0,300.0,1.0,1,0,0,1
0,1,2.0,0,9784.0,6333.0,346.0,180.0,1.0,1,1,0,0
0,0,1.0,0,12258.0,7392.0,524.0,240.0,1.0,0,0,1,0
1,1,0.9619249074563723,0,19165.0,11154.0,72.0,360.0,1.0,1,0,0,0
0,1,1.0,0,12491.0,10854.0,221.0,300.0,0.0,0,0,1,0
0,1,0.0,0,21061.0,9047.0,367.0,240.0,0.0,0,0,1,0
1,1,2.0,0,23551.0,6609.0,242.0,240.0,1.0,1,0,0,0
1,0,0.0,0,6011.0,10338.0,167.0,314.1662255161461,1.0,1,1,0,0
0,1,0.0,0,12296.0,14323.0,55.0,360.0,0.752571737953438,0,0,0,0
1,1,0.0,0,5381.0,4925.0,532.0,180.0,1.0,0,0,0,1
0,1,0.0,1,17168.0,9578.0,181.0,300.0,0.752571737953438,0,0,1,0
0,0,2.0,0,3913.0,7250.0,142.0,240.0,0.0,0,0,1,0
1,0,1.0,1,3044.0,9908.0,571.0,360.0,0.0,0,0,1,0
0,0,2.0,0,17229.0,5783.0,612.0,360.0,1.0,0,0,1,0
1,0,1.0,0,6284.0,12343.0,343.0,180.0,1.0,1,0,0,1
0,1,0.0,0,23645.0,9917.0,690.0,360.0,1.0,0,0,1,0
1,1,3.0,0,24845.0,10145.0,441.0,360.0,0.0,0,0,1,0
0,0,0.0,0,7126.0,13333.0,298.0,300.0,0.0,0,0,0,0
1,1,0.0,1,6014.0,6723.0,663.0,360.0,1.0,0,0,0,0
1,1,1.0,0,2645.0,184.0,644.0,360.0,1.0,0,0,1,0
0,1,0.0,0,10602.0,521.0,466.0,180.0,1.0,1,0,0,0
1,1,0.0,0,12998.0,13889.0,192.0,360.0,1.0,1,0,0,1
0,1,1.0,0,6950.0,10503.0,286.0,360.0,1.0,1,0,1,0
1,0,1.0,0,19450.0,1248.0,336.0,360.0,1.0,1,0,0,0
0,1,0.0,0,20889.0,9850.0,326.0,360.0,1.0,1,0,1,0
1,1,0.9619249074563723,0,6007.0,13349.0,436.0,360.0,1.0,1,0,0,1
0,1,1.0,0,15035.0,1002.0,431.0,360.0,0.752571737953438,0,0,0,1
1,0,3.0,0,5748.0,6266.0,499.0,360.0,1.0,1,0,0,1
1,1,0.0,0,15023.0,11419.0,340.0,360.0,1.0,1,0,1,0
1,0,1.0,0,5492.0,6444.0,218.0,360.0,1.0,1,0,0,1
1,0,3.0,0,10022.0,14305.0,492.0,300.0,0.0,0,1,0,0
0,1,1.0,0,9527.0,11330.0,233.0,360.0,1.0,1,0,0,0
1,0,2.0,0,23644.0,10120.0,94.0,180.0,0.0,0,0,1,0
0,1,0.0,1,13472.0,14980.0,317.0,360.0,0.0,0,0,1,0
1,0,0.0,1,16805.0,7017.0,525.0,240.0,0.0,0,0,0,0
1,0,1.0,0,12293.0,8585.0,302.0,180.0,0.0,0,1,1,0
0,1,0.0,0,20861.0,1617.0,445.0,360.0,1.0,1,0,0,1
0,1,3.0,1,23231.0,11833.0,338.0,360.0,1.0,1,0,1,0
1,1,0.0,0,22173.0,660.0,261.0,360.0,1.0,1,0,1,0
1,1,0.9619249074563723,0,2029.0,5524.0,70.0,180.0,1.0,0,0,0,1
1,1,0.9619249074563723,0,20776.0,7616.0,365.0,360.0,1.0,1,0,1,0
0,1,0.0,0,6234.0,5250.0,613.0,300.0,1.0,0,0,1,0
0,0,0.0,0,15398.0,12356.0,487.0,360.0,1.0,1,0,0,0
1,0,3.0,0,20409.0,7512.0,472.0,360.0,1.0,1,0,1,0
0,0,0.9619249074563723,0,14485.0,6905.0,282.0,360.0,1.0,1,0,1,0
0,1,0.0,0,21645.0,319.0,172.0,300.0,0.0,0,0,0,0
0,1,0.0,0,24025.0,10416.0,661.0,360.0,1.0,0,0,0,0
0,1,1.0,0,15489.0,8775.0,263.0,180.0,1.0,1,0,1,0
1,1,2.0,0,4242.0,3600.0,696.0,360.0,1.0,0,0,1,0
1,1,0.0,0,6135.0,5960.0,649.0,360.0,1.0,0,0,0,0
1,1,2.0,0,5925.0,5279.0,89.0,240.0,0.0,0,0,1,0
1,1,0.0,1,10161.0,8773.0,381.0,300.0,0.0,0,1,0,1
0,0,0.0,0,5330.0,11888.0,697.0,360.0,1.0,0,0,1,0
0,1,0.0,1,24876.0,1767.0,231.0,360.0,1.0,1,0,1,0
1,1,0.0,0,2033.0,9748.0,314.0,180.0,1.0,0,0,0,1
1,0,0.0,0,15750.0,1798.0,582.0,360.0,1.0,0,0,0,1
1,1,1.0,0,22446.0,12398.0,481.0,180.0,1.0,1,0,0,1
0,1,0.0,0,13747.0,9190.0,245.0,360.0,1.0,1,0,1,0
1,0,0.0,0,24447.0,8949.0,558.0,360.0,1.0,0,0,1,0
0,1,0.0,0,5587.0,282.0,496.0,240.0,0.0,0,0,0,1
1,0,0.9619249074563723,0,10453.0,14030.0,577.0,360.0,0.0,0,0,0,0
1,1,0.0,0,14793.0,6337.0,251.0,314.1662255161461,1.0,1,0,1,0
0,0,0.0,0,10582.0,5166.0,654.0,240.0,1.0,0,0,0,1
0,1,1.0,0,3855.0,7121.0,182.0,180.0,0.0,0,0,0,1
1,1,0.9619249074563723,0,3455.0,14677.0,188.0,360.0,1.0,0,0,0,0
0,1,0.0,0,4471.0,7409.0,542.0,300.0,1.0,0,0,0,1
0,0,2.0,0,7039.0,14857.0,119.0,240.0,1.0,1,0,0,1
0,1,2.0,0,8993.0,5489.0,64.0,360.0,0.0,0,0,1,0
1,1,1.0,0,19556.0,4896.0,261.0,360.0,1.0,1,0,1,0
0,1,0.0,0,4336.0,130.0,109.0,360.0,0.752571737953438,0,0,0,0
0,0,2.0,0,22811.0,1293.0,301.0,314.1662255161461,1.0,1,0,0,0
0,1,0.0,0,6439.0,6059.0,495.0,300.0,1.0,1,0,1,0
1,0,1.0,0,5144.0,6957.0,51.0,300.0,1.0,1,0,0,1
1,1,2.0,0,20181.0,60.0,385.0,240.0,1.0,1,1,0,1
1,1,0.0,0,21945.0,2211.0,68.0,360.0,1.0,1,0,1,0
0,1,3.0,0,4666.0,9740.0,610.0,360.0,1.0,0,0,1,0
1,0,0.0,1,11011.0,12559.0,127.0,360.0,1.0,1,0,0,0
0,0,3.0,0,1683.0,9973.0,521.0,360.0,1.0,0,0,0,1
0,1,1.0,0,10975.0,6276.0,77.0,360.0,1.0,1,0,0,1
1,1,0.0,1,20730.0,5363.0,609.0,300.0,0.752571737953438,0,0,0,1
0,1,0.0,0,12832.0,8152.0,657.0,314.1662255161461,1.0,0,0,1,0
1,1,0.9619249074563723,0,16673.0,7973.0,214.0,360.0,1.0,1,0,0,1
0,1,0.0,0,11488.0,13745.0,507.0,180.0,1.0,0,0,1,0
1,1,0.0,1,6222.0,37.0,225.0,360.0,0.0,0,0,1,0
0,0,0.0,0,16694.0,5990.0,634.0,360.0,1.0,0,0,0,1
0,0,1.0,0,18666.0,5438.0,78.0,180.0,0.0,0,0,0,1
0,1,1.0,0,19391.0,7677.0,328.0,360.0,1.0,1,0,1,0
0,1,0.0,0,15572.0,11823.0,332.0,300.0,1.0,1,0,0,1
0,1,0.0,0,17476.0,10856.0,528.0,180.0,0.0,0,0,0,1
0,0,0.0,0,7355.0,473.0,568.0,240.0,0.0,0,0,0,1
0,0,0.0,1,14794.0,58.0,354.0,360.0,1.0,1,0,1,0
0,1,0.0,0,13546.0,2636.0,158.0,360.0,1.0,1,0,0,0
1,0,2.0,0,2176.0,14251.0,373.0,360.0,1.0,0,1,0,1
0,1,0.0,0,5590.0,14834.0,255.0,240.0,1.0,1,0,0,0
0,1,0.0,0,13998.0,14206.0,283.0,300.0,1.0,1,0,0,0
0,0,0.0,0,23607.0,2614.0,507.0,360.0,1.0,0,0,0,0
1,0,0.9619249074563723,0,14277.0,10806.0,236.0,240.0,0.0,0,0,0,1
0,1,0.9619249074563723,0,20570.0,7296.0,531.0,360.0,1.0,0,0,1,0
1,1,3.0,0,9882.0,4999.0,456.0,360.0,0.0,0,0,0,0
0,1,0.0,1,16506.0,12670.0,558.0,180.0,1.0,0,0,1,0
1,1,0.0,0,10534.0,9603.0,569.0,240.0,1.0,0,1,1,0
0,1,0.0,0,10026.0,8276.0,102.0,360.0,1.0,1,0,1,0
0,1,0.0,0,15430.0,9725.0,447.0,360.0,1.0,1,0,1,0
1,0,1.0,0,2610.0,3797.0,248.0,360.0,1.0,0,0,0,0
0,1,2.0,0,18462.0,2674.0,440.0,360.0,0.752571737953438,0,1,0,0
1,0,3.0,0,17945.0,11065.0,698.0,300.0,1.0,0,0,1,0
0,0,3.0,0,1886.0,6436.0,547.0,360.0,0.0,0,0,0,1
0,1,0.0,0,20084.0,3120.0,221.0,360.0,1.0,1,0,0,1
0,1,2.0,0,14406.0,9282.0,135.0,360.0,0.0,0,1,1,0
0,0,0.0,0,3183.0,11026.0,607.0,314.1662255161461,1.0,0,0,0,0
0,1,0.0,0,16533.0,12416.0,235.0,180.0,1.0,1,1,1,0
1,0,2.0,0,17208.0,2076.0,205.0,180.0,1.0,1,0,0,0
1,0,0.0,0,7821.0,13856.0,542.0,360.0,1.0,0,0,0,1
0,0,0.0,0,10178.0,3190.0,570.0,300.0,0.0,0,0,0,0
0,1,0.0,0,13424.0,4787.0,676.0,360.0,1.0,0,0,0,1
0,1,2.0,0,15065.0,6056.0,179.0,180.0,0.0,0,0,0,0
0,1,2.0,0,24527.0,12420.0,130.0,314.1662255161461,0.0,0,1,0,0
1,1,0.0,1,10232.0,7494.0,433.0,360.0,1.0,1,0,0,1
0,1,3.0,1,7131.0,9400.0,344.0,360.0,0.0,0,0,0,1
1,1,0.0,0,11752.0,3577.0,318.0,360.0,1.0,1,0,0,1
0,1,0.0,0,13938.0,4741.0,694.0,360.0,0.752571737953438,0,0,0,1
1,0,2.0,0,6669.0,6832.0,611.0,360.0,1.0,0,0,0,0
1,1,2.0,0,8287.0,2581.0,584.0,300.0,1.0,0,0,0,1
1,1,0.9619249074563723,0,22351.0,13900.0,427.0,360.0,1.0,1,0,0,1
1,1,0.0,1,6732.0,3787.0,425.0,180.0,1.0,1,0,0,1
0,1,2.0,0,24080.0,8707.0,137.0,300.0,1.0,1,1,0,0
1,1,1.0,1,21791.0,14333.0,673.0,314.1662255161461,1.0,0,0,1,0
1,1,3.0,0,5788.0,14151.0,160.0,360.0,1.0,1,1,0,1
1,1,0.0,0,8234.0,7103.0,633.0,360.0,0.0,0,0,0,0
1,1,2.0,1,18964.0,10404.0,203.0,360.0,0.752571737953438,0,0,1,0
1,0,1.0,0,7740.0,11166.0,512.0,360.0,0.752571737953438,0,0,1,0
1,0,0.0,0,18081.0,932.0,618.0,180.0,1.0,0,0,0,0
0,0,1.0,0,9314.0,1663.0,205.0,360.0,1.0,1,1,0,1
0,1,0.0,0,11886.0,8748.0,674.0,360.0,1.0,0,0,0,0
0,0,1.0,0,9351.0,7914.0,367.0,360.0,1.0,1,0,1,0
1,0,3.0,0,3100.0,9863.0,608.0,180.0,1.0,0,1,1,0
1,1,1.0,0,8366.0,9184.0,287.0,360.0,1.0,1,0,0,1
0,0,1.0,0,5192.0,9820.0,383.0,360.0,0.0,0,0,0,0
0,1,1.0,0,20967.0,9883.0,155.0,360.0,1.0,1,0,1,0
1,0,0.0,0,21873.0,4852.0,531.0,360.0,1.0,0,1,0,1
1,1,0.0,0,1832.0,1104.0,431.0,180.0,1.0,0,0,0,1
1,1,1.0,0,15209.0,1270.0,310.0,360.0,1.0,1,0,1,0
1,0,0.0,0,15609.0,11094.0,342.0,240.0,0.0,0,0,0,0
1,1,0.0,0,16347.0,14828.0,384.0,360.0,1.0,1,1,0,0
0,1,1.0,1,16007.0,12936.0,525.0,360.0,0.0,0,0,0,0
0,1,0.0,0,11463.0,9601.0,274.0,360.0,1.0,1,0,1,0
0,0,0.0,0,7606.0,3646.0,604.0,360.0,1.0,0,0,0,1
0,1,1.0,0,8833.0,5087.0,503.0,180.0,1.0,0,1,0,0
0,1,0.0,0,17558.0,9522.0,345.0,360.0,1.0,1,1,1,0
0,1,3.0,0,8155.0,4723.0,624.0,180.0,0.752571737953438,0,0,1,0
0,1,3.0,1,6808.0,14960.0,691.0,360.0,1.0,0,0,0,1
1,0,2.0,0,22084.0,14878.0,512.0,314.1662255161461,1.0,0,0,0,1
1,0,0.0,0,20605.0,2054.0,263.0,180.0,1.0,1,0,0,1
1,0,2.0,0,2564.0,14237.0,634.0,180.0,1.0,0,1,1,0
0,1,3.0,0,10580.0,9145.0,665.0,360.0,1.0,0,0,0,0
0,1,2.0,0,12615.0,6658.0,207.0,314.1662255161461,0.0,0,0,0,1
1,1,0.0,0,8320.0,1842.0,321.0,314.1662255161461,1.0,1,1,1,0
0,1,1.0,0,10012.0,2802.0,287.0,360.0,1.0,1,0,1,0
1,1,3.0,0,5457.0,7735.0,352.0,360.0,1.0,1,0,0,0
0,1,1.0,0,20266.0,14408.0,670.0,360.0,1.0,0,0,1,0
1,1,1.0,0,21115.0,8201.0,570.0,360.0,1.0,0,0,0,1
1,1,1.0,0,8508.0,13884.0,370.0,360.0,1.0,1,0,0,1
0,1,1.0,1,17544.0,10801.0,108.0,360.0,1.0,1,0,1,0
1,1,0.0,0,19384.0,8313.0,407.0,300.0,0.752571737953438,0,0,0,0
1,1,1.0,0,16187.0,12974.0,697.0,360.0,0.752571737953438,0,0,0,1
1,0,0.0,1,19452.0,6105.0,300.0,240.0,0.0,0,0,1,0
0,1,0.0,0,23776.0,2560.0,485.0,360.0,1.0,1,0,1,0
0,1,0.0,0,21165.0,3037.0,195.0,180.0,1.0,1,0,1,0
1,1,1.0,1,11211.0,8632.0,401.0,360.0,0.752571737953438,0,0,0,1
0,0,0.0,0,21973.0,2749.0,619.0,180.0,1.0,0,0,0,0
0,1,2.0,0,19749.0,590.0,294.0,360.0,1.0,1,0,1,0
1,1,2.0,0,11097.0,1368.0,609.0,360.0,0.0,0,0,0,0
1,1,0.0,0,23484.0,10181.0,350.0,300.0,1.0,1,1,1,0
1,1,0.0,0,16754.0,1361.0,487.0,360.0,1.0,1,0,1,0
1,1,0.0,0,23939.0,8128.0,149.0,360.0,1.0,1,1,1,0
0,1,3.0,0,17888.0,3773.0,529.0,360.0,1.0,0,0,1,0
1,0,1.0,1,15869.0,13495.0,464.0,300.0,0.0,0,0,1,0
0,1,1.0,0,9459.0,14402.0,214.0,360.0,1.0,1,0,1,0
0,1,0.0,0,19052.0,2064.0,687.0,180.0,0.0,0,0,0,1
1,0,1.0,0,20282.0,13694.0,351.0,360.0,0.0,0,0,1,0
0,1,3.0,0,20514.0,2415.0,170.0,360.0,1.0,1,0,0,0
1,1,3.0,0,8108.0,2951.0,137.0,300.0,0.0,0,0,1,0
0,0,1.0,0,1847.0,13627.0,266.0,360.0,1.0,0,0,1,0
0,1,0.0,1,23745.0,5616.0,622.0,180.0,0.0,0,0,0,1
0,1,0.0,1,13912.0,7975.0,228.0,360.0,1.0,1,1,0,0
0,1,0.0,1,11505.0,10960.0,212.0,360.0,1.0,1,0,1,0
1,1,0.0,0,21226.0,11608.0,642.0,360.0,0.0,0,1,1,0
0,1,0.0,0,8000.0,7101.0,219.0,360.0,0.0,0,0,0,0
0,0,0.0,1,4074.0,9768.0,350.0,180.0,1.0,1,1,1,0
0,1,0.0,0,21709.0,5003.0,423.0,180.0,0.0,0,0,0,0
0,1,3.0,0,22477.0,14808.0,252.0,360.0,0.0,0,0,1,0
0,1,1.0,0,6772.0,8306.0,96.0,360.0,1.0,1,0,0,0
1,1,3.0,0,18032.0,6243.0,512.0,360.0,1.0,0,0,1,0
1,1,2.0,0,10194.0,6581.0,457.0,240.0,1.0,1,0,1,0
0,1,0.0,1,18753.0,9560.0,243.0,240.0,0.0,0,0,1,0
1,1,2.0,0,5021.0,14684.0,476.0,360.0,1.0,1,0,1,0
0,1,0.0,0,21755.0,8330.0,366.0,360.0,1.0,1,0,1,0
0,1,1.0,0,2800.0,4923.0,528.0,360.0,0.752571737953438,0,1,0,1
1,1,0.0,0,13725.0,6467.0,470.0,314.1662255161461,0.0,0,0,0,1
1,0,0.9619249074563723,1,12981.0,4941.0,318.0,240.0,1.0,1,0,0,0
0,1,0.0,0,22717.0,11565.0,530.0,360.0,0.0,0,0,1,0
1,1,0.0,0,13545.0,6437.0,312.0,360.0,0.0,0,0,0,0
0,1,3.0,0,24554.0,6076.0,475.0,360.0,1.0,1,0,1,0
1,0,0.0,0,20335.0,5648.0,215.0,360.0,0.0,0,1,1,0
0,1,2.0,0,5885.0,8001.0,477.0,180.0,1.0,1,1,0,0
1,0,2.0,0,16255.0,1315.0,446.0,360.0,0.0,0,0,1,0
0,0,3.0,0,4324.0,73.0,265.0,300.0,1.0,1,1,0,0
1,0,0.9619249074563723,0,24738.0,12038.0,156.0,360.0,1.0,1,0,1,0
0,1,0.9619249074563723,0,7464.0,8675.0,147.0,360.0,1.0,1,0,0,1
1,1,0.0,1,18870.0,12303.0,531.0,180.0,0.0,0,0,1,0
0,0,3.0,1,21374.0,1549.0,548.0,360.0,1.0,0,0,0,1
0,1,1.0,1,5267.0,1359.0,279.0,300.0,1.0,1,0,1,0
1,0,1.0,0,15076.0,1896.0,306.0,360.0,1.0,1,0,0,1
1,1,0.0,0,13768.0,6659.0,92.0,360.0,1.0,1,0,0,0
1,1,2.0,0,19890.0,5246.0,291.0,180.0,1.0,1,0,0,1
0,1,0.9619249074563723,0,9425.0,6967.0,603.0,360.0,1.0,0,0,0,1
0,0,3.0,1,4607.0,6661.0,144.0,360.0,1.0,1,1,1,0
0,1,0.0,0,22352.0,12416.0,237.0,314.1662255161461,1.0,1,0,0,1
1,1,0.0,0,21214.0,510.0,434.0,360.0,1.0,1,0,0,1
1,0,0.0,0,10222.0,8614.0,449.0,360.0,0.0,0,0,1,0
0,1,3.0,1,18807.0,2432.0,555.0,300.0,1.0,0,0,0,1
0,0,2.0,1,24131.0,1906.0,216.0,360.0,0.752571737953438,0,0,0,1
0,1,1.0,0,19780.0,12519.0,174.0,360.0,1.0,1,0,0,1
1,1,0.0,0,9383.0,9150.0,136.0,360.0,1.0,1,0,0,0
0,1,0.0,0,21208.0,9016.0,538.0,360.0,1.0,0,0,0,0
1,0,1.0,0,14953.0,64.0,275.0,314.1662255161461,1.0,1,0,1,0
1,1,3.0,0,18697.0,4928.0,394.0,360.0,0.752571737953438,0,0,0,0
0,1,1.0,0,22634.0,4710.0,567.0,360.0,0.752571737953438,0,0,0,1
0,1,0.0,0,9118.0,11540.0,80.0,360.0,1.0,1,0,1,0
0,1,1.0,1,2282.0,6124.0,345.0,360.0,1.0,0,1,0,0
1,1,0.0,0,16142.0,7837.0,463.0,180.0,0.0,0,0,1,0
1,1,0.9619249074563723,0,21939.0,800.0,184.0,360.0,0.0,0,1,1,0
0,1,0.0,0,9289.0,6063.0,574.0,240.0,0.0,0,0,0,0
0,1,1.0,0,15502.0,8469.0,53.0,360.0,0.0,0,0,0,1
1,1,0.0,0,21023.0,6109.0,227.0,180.0,1.0,1,0,1,0
1,1,2.0,0,13481.0,9909.0,308.0,360.0,1.0,1,0,0,0
1,1,2.0,0,6507.0,10605.0,114.0,360.0,1.0,1,0,1,0
0,0,2.0,0,21935.0,6659.0,412.0,180.0,0.752571737953438,0,0,1,0
1,1,0.0,1,9075.0,1238.0,66.0,360.0,0.752571737953438,0,0,0,1
1,1,0.0,0,21074.0,6582.0,249.0,360.0,1.0,1,0,0,0
1,1,0.0,0,17684.0,4523.0,593.0,360.0,1.0,0,0,0,1
1,1,2.0,1,12794.0,14731.0,261.0,360.0,0.0,0,1,0,1
1,1,0.0,0,7137.0,5620.0,484.0,180.0,1.0,1,0,1,0
0,1,1.0,0,14270.0,1486.0,322.0,360.0,0.0,0,0,1,0
1,0,3.0,0,16042.0,4681.0,339.0,300.0,1.0,1,0,0,0
0,1,3.0,0,12408.0,11490.0,532.0,360.0,0.752571737953438,0,0,1,0
1,0,0.0,0,18462.0,4470.0,283.0,300.0,1.0,1,0,1,0
0,1,1.0,0,22366.0,5619.0,457.0,360.0,0.0,0,0,0,1
0,1,0.0,0,14199.0,11187.0,195.0,300.0,1.0,1,0,1,0
0,1,2.0,0,3365.0,8284.0,611.0,360.0,1.0,0,0,0,0
0,1,3.0,0,23373.0,11723.0,479.0,360.0,0.0,0,1,1,0
1,0,0.0,1,2876.0,13888.0,481.0,300.0,0.0,0,0,1,0
1,1,0.0,0,15755.0,14656.0,664.0,360.0,0.752571737953438,0,0,1,0
0,1,3.0,0,15147.0,7177.0,594.0,360.0,1.0,0,0,1,0
0,1,3.0,0,6908.0,13201.0,546.0,240.0,1.0,0,0,1,0
0,0,0.0,0,9663.0,5441.0,138.0,360.0,1.0,1,0,1,0
0,0,1.0,0,22942.0,1840.0,460.0,360.0,1.0,1,0,0,0
0,1,0.0,0,7783.0,11719.0,290.0,360.0,1.0,1,0,1,0
1,0,0.0,0,3476.0,5397.0,272.0,180.0,1.0,0,1,1,0
1,1,3.0,1,7943.0,1621.0,517.0,360.0,1.0,0,0,1,0
0,1,3.0,0,14824.0,1561.0,618.0,300.0,1.0,0,0,0,0
0,0,2.0,0,22643.0,5849.0,371.0,180.0,0.0,0,0,1,0
1,1,0.0,0,9095.0,1416.0,424.0,180.0,0.0,0,0,0,0
0,1,3.0,0,6420.0,11156.0,161.0,360.0,1.0,1,0,1,0
1,1,0.0,0,19771.0,4190.0,576.0,300.0,1.0,0,1,1,0
0,0,0.0,0,18875.0,14067.0,461.0,360.0,0.0,0,0,0,0
1,0,1.0,1,6728.0,5054.0,318.0,300.0,1.0,1,1,1,0
1,1,0.0,0,13248.0,1130.0,675.0,360.0,1.0,0,1,1,0
0,0,2.0,0,17215.0,9605.0,301.0,240.0,1.0,1,0,0,1
1,1,1.0,0,15984.0,14071.0,423.0,360.0,1.0,1,0,0,1
0,1,0.0,1,7950.0,3597.0,675.0,360.0,0.0,0,0,1,0
0,1,0.0,0,21488.0,11936.0,499.0,360.0,0.0,0,0,0,0
0,1,0.0,0,18967.0,2118.0,586.0,360.0,1.0,0,0,0,0
1,1,0.0,0,1520.0,663.0,417.0,360.0,0.0,0,0,0,1
1,0,1.0,0,16217.0,13256.0,304.0,360.0,1.0,1,0,0,1
1,1,3.0,1,16080.0,2634.0,512.0,360.0,1.0,0,0,1,0
0,1,0.0,0,11617.0,2774.0,317.0,180.0,1.0,1,0,0,1
0,1,0.0,1,11164.0,14703.0,175.0,360.0,1.0,1,0,1,0
0,1,1.0,0,2599.0,6194.0,442.0,360.0,1.0,0,0,1,0
0,0,3.0,0,24725.0,3969.0,383.0,240.0,1.0,1,0,1,0
0,1,0.0,0,4137.0,13454.0,614.0,300.0,1.0,0,0,0,1
0,1,0.0,1,10081.0,3490.0,417.0,360.0,1.0,1,0,0,1
1,0,1.0,0,9244.0,9763.0,604.0,360.0,1.0,0,0,1,0
0,1,0.0,0,21297.0,1523.0,603.0,360.0,1.0,0,0,0,1
1,1,0.0,0,8957.0,8053.0,505.0,180.0,0.0,0,0,1,0
0,1,2.0,0,12307.0,987.0,116.0,180.0,0.0,0,0,0,0
0,1,1.0,0,19238.0,11430.0,115.0,180.0,1.0,1,0,0,1
0,1,1.0,0,7902.0,7915.0,644.0,360.0,0.752571737953438,0,0,0,1
1,0,2.0,0,6021.0,6403.0,666.0,240.0,1.0,0,0,0,1
1,1,2.0,0,23009.0,5321.0,449.0,360.0,1.0,1,0,0,0
1,0,0.0,0,17889.0,3845.0,336.0,360.0,1.0,1,0,0,1
1,1,0.0,0,9882.0,13496.0,235.0,360.0,1.0,1,1,1,0
1,1,0.0,0,14192.0,6301.0,333.0,360.0,0.752571737953438,0,1,1,0
0,1,0.0,0,5853.0,11885.0,565.0,180.0,1.0,0,1,1,0
0,1,2.0,0,16565.0,98.0,699.0,180.0,1.0,0,0,0,1
1,1,3.0,0,21434.0,2288.0,286.0,314.1662255161461,1.0,1,0,1,0
1,1,0.9619249074563723,0,15925.0,9706.0,67.0,360.0,1.0,1,0,1,0
1,0,1.0,0,14611.0,4297.0,463.0,314.1662255161461,1.0,1,0,1,0
0,1,0.0,0,9531.0,8825.0,58.0,180.0,1.0,1,0,1,0
0,1,0.0,0,21989.0,7796.0,469.0,360.0,1.0,1,0,1,0
0,1,3.0,0,17010.0,7263.0,78.0,300.0,0.0,0,1,1,0
0,1,1.0,1,6583.0,13033.0,397.0,180.0,1.0,1,0,1,0
0,1,1.0,0,10316.0,12777.0,625.0,360.0,1.0,0,0,1,0
0,1,2.0,0,13817.0,8770.0,499.0,300.0,1.0,1,0,0,0
1,0,2.0,1,3675.0,3959.0,429.0,180.0,1.0,0,0,0,1
0,1,3.0,0,12841.0,7385.0,415.0,180.0,1.0,1,0,1,0
1,1,0.0,0,23108.0,14862.0,276.0,300.0,1.0,1,1,1,0
0,1,2.0,0,19079.0,8464.0,167.0,360.0,1.0,1,0,0,1
1,1,3.0,0,3569.0,5338.0,461.0,180.0,0.752571737953438,0,1,1,0
0,1,0.0,0,4858.0,4881.0,405.0,180.0,0.0,0,0,0,1
0,0,1.0,0,20322.0,3954.0,303.0,360.0,1.0,1,1,0,1
0,1,0.0,0,10308.0,3927.0,592.0,360.0,1.0,0,0,0,0
0,1,0.9619249074563723,0,5744.0,8644.0,493.0,240.0,0.0,0,0,1,0
1,1,0.0,0,21227.0,9367.0,130.0,360.0,1.0,1,0,1,0
1,1,1.0,0,3311.0,14682.0,95.0,180.0,1.0,0,0,0,0
1,1,0.0,1,18055.0,4911.0,98.0,300.0,1.0,1,1,0,1
1,0,2.0,0,22026.0,413.0,498.0,360.0,1.0,1,0,0,0
0,1,0.0,0,18509.0,1550.0,456.0,360.0,1.0,1,0,0,1
1,0,0.0,0,7406.0,4526.0,332.0,360.0,1.0,1,1,1,0
0,1,1.0,1,9483.0,14714.0,522.0,360.0,1.0,0,0,0,0
0,0,3.0,0,5563.0,7141.0,465.0,300.0,1.0,1,0,0,0
0,1,0.0,0,11946.0,13182.0,649.0,360.0,1.0,0,0,1,0
1,0,0.0,0,10144.0,6571.0,170.0,360.0,1.0,1,0,1,0
0,1,2.0,0,11110.0,1946.0,52.0,180.0,1.0,1,1,1,0
0,0,1.0,0,9642.0,5203.0,365.0,180.0,0.752571737953438,0,0,0,1
0,1,3.0,0,2253.0,191.0,509.0,360.0,1.0,0,0,0,0
0,1,0.0,0,13064.0,40.0,276.0,180.0,1.0,1,0,0,1
0,1,1.0,0,8351.0,14175.0,128.0,360.0,1.0,1,1,1,0
1,0,0.0,0,6604.0,10051.0,593.0,240.0,1.0,0,0,1,0
0,1,0.0,0,16690.0,5892.0,120.0,360.0,0.0,0,1,0,0
1,0,2.0,0,24810.0,9524.0,246.0,360.0,1.0,1,0,1,0
1,1,1.0,0,14921.0,3449.0,107.0,300.0,1.0,1,0,0,0
1,1,2.0,0,24711.0,8327.0,473.0,360.0,1.0,1,1,0,1
1,1,0.0,0,12702.0,5909.0,518.0,360.0,0.0,0,0,0,1
1,1,0.0,0,12603.0,12393.0,673.0,300.0,0.752571737953438,0,0,1,0
1,0,0.0,0,10917.0,12806.0,97.0,180.0,0.0,0,0,1,0
0,0,0.9619249074563723,0,9859.0,1941.0,484.0,360.0,0.0,0,0,1,0
0,1,0.0,0,5185.0,9757.0,234.0,180.0,0.0,0,0,0,0
0,1,0.0,0,11369.0,4221.0,214.0,300.0,1.0,1,0,0,1
1,0,0.0,0,19866.0,7524.0,380.0,180.0,1.0,1,1,1,0
1,1,1.0,0,6444.0,6543.0,379.0,360.0,1.0,1,0,0,1
